image,text
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349571768357433344g.png,@OhSweetNothing @yyzMYA @schmangee Islamic architecture &amp; style imported to suburban #Mississauga #Canada 🇨🇦 This is Shalimar masjid &amp; low-income non-profit housing complex Integrated inclusionary land use https://t.co/70V9KEJk17
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349584778232688642g.png,Three hours of scratch made cooking was worth it 🥰 I've posted these before but these ones turned out SO GOOD! Korean chicken tacos are a household favourite here. https://t.co/BVgPwUoYaC
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349584933044555776g.png,"When I was a kid, I became fascinated with Agatha Christie and I loved both films “Ten Little Indians” (1965) and “And Then There Were None” (1945). Then I discovered the racist origin stories behind it- from nursery rhymes to Christie’s book- and I was SO SAD. https://t.co/dfXZ7zD5Dm"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349589887067049989g.png,All This Ass Back There! https://t.co/tRIOtarwCS @BrittanyBella95 @TsBrittanyBella #onlyfansnewbie #tiktokleaked #sellingcontent #cashmaster #ATL #BlackGirlMagic #BlackGirlMagic #girls #trap #kikme #BussItChallenge #cashapp #OF #DallasTX #dfwFreaks https://t.co/xSr4LMSVUb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349594796004933632g.png,No more white boys in 2021...but uh https://t.co/hUDHVl11rV
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349595649717592064g.png,"@SethAbramson What Jordan didn’t say- “There’s no way someone as stupid as Trump could have pulled this off! Ok, so yeah (rolls eyes), Trump took Putin’s online “Coup 101, Strength via Intolerance“ course. But while Trump’s Turkish and Venezuelan friends got A’s, Trump got an “incomplete”. https://t.co/mTA895DReL"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349597428220108804g.png,You Kant kop a dub Nigga this the ZAZA klub 🤞🏼🏠 https://t.co/rb2lPOPR4D
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349598253424242689g.png,Sorry not on the side if the democrat party mob #antifa / #blacklivesmatter militant race cult https://t.co/IK2VGIiLrJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349611852511268867g.png,@Alafasy @omgihaad @YouTube ✋🏽🌹👋🏽♥️🎤🌹👏🏽👏🏽👏🏽👌🏽and when his heart sing 🎤 out the mouth of magnificent magnificently spreads the magnificent Quran increased at every recitation a glorious sing 🎤 as if watering our Muslims hearts an Alafasy trademark God bless our beloved♥️🎤👏🏽 Sheikh https://t.co/cafE8o1GAv
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349617719772028928g.png,"Sure there is racism, homophobia, sexism, and all forms of hate in the world but there are also people that do this. https://t.co/5qwfdGrMFw"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349636626591301634g.png,"“We've got to face the fact that some people say you fight fire best with fire, but we say you put fire out best with water. We say you don't fight racism with racism. We're gonna fight racism with solidarity.” — Fred Hampton Coups, no. Beauty wins. #covidxflora opens 2/6, LA. https://t.co/ZVEVm7G4JL"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349647814624591875g.png,@Richard_Linear Medieval-style drugs catapult found on US-Mexico border https://t.co/5YJhI95aBS https://t.co/7eMJLrq4YO
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349655017788211203g.png,@LowKeyDij Right you see this bullshit? White gay liberals are the worst and very tone deaf. https://t.co/NbjQSW1BNV
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349657502686830593g.png,"And be not conformed to this world: but be ye transformed by the renewing of your mind, that ye may prove what is that good, and acceptable, and perfect, will of God. Romans 12:2 KJV https://t.co/Ze3FCRMpiz https://t.co/ocZFwli2Vf"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349669024377024512g.png,"“ niggas thought I turned my back on the hood that’s what the story told , then I pulled back up on the hood and flooded that bitch with hope “ - OveanViewSlim “Rebel Talk “ https://t.co/v0aFRVME0u https://t.co/b5m5ZPGBCG"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349679374740688900g.png,For budding Asian American youth writers out there ... https://t.co/LOD3DI0aSk
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349683934221709313g.png,Don’t let yesterday’s #impeachment news distract you from the fact that the @CityCharleston okayed a special events permits in December for a Proud Boys rally led by men who participated in last week’s White Supremacist riot at the Capitol building. K...bye 👋🏿! https://t.co/L4DHPZekxB
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349694440974245888g.png,"So then you are no longer strangers and foreigners, but you are fellow citizens with the saints, and are of God’s household, Ephesians 2:19 NASB2020 https://t.co/fRcCh2NvSx https://t.co/yyxLTXqWuO"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349697740234772481g.png,Start before you are ready. #MotivationalQuotes #quotes #RiseUp #riseandgrind #Aquarius #InspirationalQuotes #ThursdayThoughts #f4f #Clubhouse #BlackGirlMagic #ArtistOnTwitter #gamer https://t.co/zMCFE6Trw0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349698359867699201g.png,@PRI_Nacional #NoMasPRIANRD2021 #NoMasPRIANRD2021 #NoMasPRIANRD2021 #NoMasPRIANRD2021 ni un solo voto 🗳 más al PRIANISMO #NoMasPRIANRD2021 tengamos memoria compañeros mexicanos https://t.co/wfKaaoUrwq
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349704656113590272g.png,CARDIO!!!! Stay Humble Hustle Hard. #HarlingenHardHitta Fitness&amp;Fishing F.A.M Fit Azz Mexican https://t.co/V0Qvz43Ifb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349718233348272129g.png,5am Chinese basketball &gt;&gt;&gt;&gt; 🇨🇳 https://t.co/2lqLfStL7e
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349721589907120129g.png,"His history has been very well documented for decades. There is NO excuse or reason for supporting, voting for, conspiring with, aiding &amp; abetting, enabling, protecting, defending this fascist racist malignant narcissist abomination unless he fully mirrors who &amp; what you are. https://t.co/Dpqz8o7SXk"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349723068562763776g.png,There is so much to unpack in this survey of #PedsAnes &amp; #COVID19- in particular the disproportionate impact on #WomenInMedicine &amp; minorities 😕 @RebeccaMargolis et al: https://t.co/sIm10LzcwY #anesthesia #anaesthesia #anesthesiology https://t.co/kkXn46WUZD
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349729284819136512g.png,Second #TBT of 2021 #Ponce #PuertoRico🇵🇷 2015 #throwbackthursday #GayBear #ChubbyBear #latinbear #bearlatino #gaychubbybear #chubbear #gay #Bear #OsitoBoricua #chubbybearschasers https://t.co/mvN2UTXmKR
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349741034025189378g.png,Check out this 1st grader showing some of her skills with the hula hoop! #hulahoop #gjmpe #lehsd #lehphysed #physicaleducation https://t.co/GaJSCBA3g0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349752953347874818g.png,@NSelkie @realTuckFrumper Way to be racist https://t.co/aT8vMvesBS
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349753026366550016g.png,"Because of a sewage project conducted by @louisvillemsd, Cherokee Parkway will be closed beginning Monday (1/18) between Willow Park and Grinstead Drive for approximately one month. Detour signs are already in place and please reference the map provided. @OlmstedParks502 https://t.co/kY8bu7ibnD"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349755646871277569g.png,@elitelife_kd This nigga said my name is https://t.co/OvC9YePPkX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349762998043365377g.png,"Spicy chicken adobo in #ElBarrio. I bumped up the heat with Thai bird and Fresno chilies. Extra rice comes in handy for mop up duty. Bread and body parts work, too. ""They"" say #chickenadobo is better on day two, but that requires a level of restraint I do not possess. #foodie https://t.co/8IcJZtrubH"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349764299011584000g.png,"#Morena es un peligro par #México y para la libertad de los mexicanos. En podcast que se verá hoy a las 19 horas, #EnriqueFlores afirma que el #PRI está unido y pese a las pillerías de #EnriquePeña y otros tiene solvencia moral para denunciar las corruptelas de la 4T. #tripleerre https://t.co/vIkhxMeXL4"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349764569175093250g.png,"Check this out @AHHSmules! The National Hispanic Institute will host their first digital #college fair and expo on 2 February, 2021 from 4-6pm CST. @AHISD @MCC_AHHS @ahhstheatre @ahhs_ptso @WeGoPublic @nhi_news @NHIatSA #NHI #access #equity #inclusion https://t.co/ceyAmHhSAr https://t.co/bKu54CeP6J"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349764963037011972g.png,"“Wherefore seeing we also are compassed about with so great a cloud of witnesses, let us lay aside every weight, and the sin which doth so easily beset us, and LET US RUN with patience the race that is set before us,” Hebrews 12:1 KJV #NPBC2021 https://t.co/n1eV4DzAOf"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349765574461706240g.png,This is definitely a super team 😂😂 and my nigga Spencer out for the season people gotta stop ✋🏽 https://t.co/PBROf5L6K6
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349767809241411592g.png,Gaga said she’d do the National Anthem at the inauguration an hour ago and I’ve already seen a gay say that “We’Re GoInG tO jOeMaTiCa!!!” https://t.co/nZA5a7dRua
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349769857949200390g.png,So many times I watched that man being chased by racist terrorists and I thought he must be terrified. Little did I know he was to busy being a quick thinking hero! God bless him. https://t.co/nAMLd5y7Sb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349775252109352961g.png,@rising_serpent Nancy Pelosi's dress features a Chinese Mandarin-style collar. Maybe she wears it to signal her loyalty to the CCP. https://t.co/7izfuuQBLZ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349775970039902208g.png,so when were y’all gonna tell me that Birdo is trans omg an icon https://t.co/gb43yEyAcB
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349777845334253575g.png,🇺🇸🔥The Jeep Effect #Jeep #JeepLife #Mopar #JeepWave #FCA #Michiana #WhoWantsIt #WhoNeedsIt #Gladiator #GrandCherokee #Wrangler #Renegade #Cherokee #Compass #GrandWagoneer #BetterDays #DriveForward #JeepThirty #JeepTime #EmployeePricing https://t.co/P1fKBcpLcx
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349785613512261632g.png,I was looking thru my photo album and found this pic of my Chinese evergreen from April and 🥺 I didn’t realize how much she’d grown!! we’ve had her for almost 2 years now and I can’t wait to see what another 8 months of growth does. Super proud plant mom over here :) https://t.co/hxx8C3xJF7
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349794129295785984g.png,"@blackwomenviews @QueenMab87 They're just the left side of the horseshoe, they've always been closest to the the Radical Right There just as convinced of conspiracy theories, just as addicted to lies &amp; misinformation, and equally sexist and racist. https://t.co/isCpVMhlB5"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349797257349132289g.png,More than half of these films are made by queer artists https://t.co/RDuMhr6HEi
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349798553951105025g.png,"@xzhan1005 I'm from Dominican Republic and leave in Orlando, FL. https://t.co/DKnjcd1yla"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349801039382265857g.png,Bi-Weekly @PasHSBulldogs Bulletin for January 13. Keep informed to what's going on at your school. https://t.co/Oi5rHPbJx0 #GOBulldogs #BulldogPride #workingtogether #keepinformed https://t.co/FSfqbUgwF9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349806802456739842g.png,Manny Diaz finalized its football coach staff today by hiring Jess Simpson as defensive line coach and DeMarcus Van Dyke as cornerbacks coach. Simpson was with Miami in 2018. https://t.co/pFAK0k1Kqf
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349812571398930432g.png,Season 2 of Dr. Stone is here. I know I’m ready to join the Kingdom of Science! #drstone #chromedrstonecosplay #kingdomofscience #sorcerer #blackgirlmagic #blackcosplayers #poccosplayer #chromecosplay #cosplayvscharacter #cosplaymyway #blackwomenincosplay https://t.co/s4QeMM88El
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349813976419319808g.png,How my ancestors look at me when I swipe right on a Caucasian https://t.co/EfffRsrgrA
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349821520055586817g.png,Did you hear las noticias? We've partnered with @Goldbelly to deliver THE 3️⃣0️⃣5️⃣’s favorite Cuban Sandwich nationwide!🌴 ᴛᴀsᴛᴇ ʟᴀ ᴛʀᴀᴅɪᴄɪóɴ™ within 48 hours of ordering online at https://t.co/W4CHPFWhe3 or https://t.co/PBH5Y3kGCz https://t.co/6S7OXxUlj5
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349822409541615617g.png,Wasn’t nun supper bout the 73-9 warriors they was just workin niggas https://t.co/7iPDubMtLn
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349828350445948928g.png,@BCOOL333 I'm saying that if this had been POC... https://t.co/w7dtdIliFu
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349830020697649154g.png,"""Turn your face toward the sun and shadows fall behind you..."" - Maori Proverb https://t.co/zf2hYYTPXs"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349833812801445890g.png,When the ock see you walk in without ya nigga https://t.co/vzQkxDMoP0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349838114072764423g.png,I’m starting to think that I’m supposed to be with someone’s grandfather or some ugly nigga 🤷🏾‍♂️ that’s all that approaches me now days 😫 https://t.co/Dv4TCjr9LP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349841070746710016g.png,@shaunking it would make sense that these racist white supremacists would create “ANTIFA” To make it seem like they actually have a reason to be out here going crazy and also as a reason to downplay Black Lives Being Destroyed...When will they realize it’s MORAL NOT POLITICAL?😤 https://t.co/jBpV4goAHU
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349843652823179265g.png,@SisterPapaya @Fabian_glez96 @DeniseDresserG Toma tu vive latino Bot. https://t.co/r09fDgeoKL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349845741351550979g.png,"“That dope was soft, I made it hard ask Von, and I’ll never see my nigga again til im 41” https://t.co/kvGR46cwRt"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349845769533100032g.png,A customer asked me if we got cheeseburgers... I work at a Chinese restaurant... https://t.co/IB6BnZrhMP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349850204661538816g.png,KKK @JoeBiden &amp; #RobertByrd @JoeManchinWV #DNC https://t.co/Poc7OiZO3s
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349855373767954435g.png,@skitay @Sickofthisbs77 @GaryHatch @TheRickWilson @RepMoBrooks @laurenboebert @mtgreenee @RepGosar @PeteSessions @andybiggs4az @RepMattGaetz Perfect example of the way events are being covered making things more dangerous than those that are blaming the GOP 4 everything realize. According to Snopes the breach is a terrorist act but planting bombs that destroy Govt bldgs isn't IF they are planted by a BLM fundraiser https://t.co/fHnrpRX5TQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349856304584650760g.png,@SOCONNORNEWS Just hang in there. Hold tight The weekend is almost here #HappyFridayEve😁 #LadyInRed💃🏽 #BlackIsBeautiful🖤 #MissFashionista💁🏽‍♀️ https://t.co/npkoPDwUmJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349856485212356614g.png,Were you sexually assaulted &amp; went to @GLIIHC? Did you receive immediate services? A Registered Sex Offender is enabled for 42 yrs to get away sexual assaulting Native American Elder &amp; 3 girls due to @GLIIHC neglect. No calls to police or wellness checks. Did this happen to you? https://t.co/CG1Gs9CP4k
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349856527952334853g.png,"Small City Big Dreams Podcast! The Podcast That Gives You The Real, The Truth,&amp; The Funny! Follow on YouTube, IG, FB,&amp; ALL streaming platforms!!! #podcast #blackexcellence #Millennials https://t.co/ez5EawkjiO"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349857529396912131g.png,"Thanks @bj116 for this article it definitely allows me to read and learn how our great emancipator placated and appeased slave owners for slaves freedom, and I agree with William Lloyd Garrison it should’ve been the slaves given money for years of free labor ! https://t.co/aGMuzcIi45"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349858403586215938g.png,I feel sorry for people that don’t like Mexican food....... https://t.co/OquC54lcCX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349860928095924224g.png,Racist Piece of Shit Jeff Sessions 👇🏽 https://t.co/DhACUEPOMI
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349862745538138112g.png,Join us at @matrade &amp; #RHB ‘s #webinar on #export financing for #Malaysian SMEs on 22 January 2021 #internationaltrade https://t.co/3RiUgwQ0Iq
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349864760699924480g.png,"@RonnyJacksonTX There will be no uniting. Too long the Dems/left have ridiculed, spewed hate &amp; threatened our very existence f us to just turn the other cheek &amp; move forward. Per Biden/Harris we are terrorists &amp; Nazis. T Explain how that's uniting. #Bidenisnotmypresident https://t.co/F3zxnld2vl"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349864913490096128g.png,"If Mexican President Andrés Manuel López Obrador had a sense of humor, he’d offer to pay for the fencing being constructed around the Capitol Building in DC. #BuildTheWall #InaugurationDay #BidenInauguration #BidenHarris2021 https://t.co/lTQQl9wpPo"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349873206870618114g.png,sometimes I rewatch flicks just to hear this nigga moan https://t.co/m8bBC2x9au
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349873346737971201g.png,Where the beats at that hit haaarrrdddd💪🏾 like nigga u finna go krazy to this type beat ??Tap in frfr https://t.co/7THjn70dpe
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349873411842068486g.png,"@sharikaAKL @idavcj You responded to me responding to someone who wasn’t you. Gave an unsolicited/very wrong opinion. “How is it an opinion Dee’Anna?” “Kim Kardashian was born on October 21, 1980, in Los Angeles, California, the daughter of Robert and Kris (née Houghton).” She’s not Caucasian. https://t.co/pYJ2FNFpkU"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349874057764864000g.png,@PHills_HS @SWarren_PHHS @CMontoya_CI @AStarke_CI @JEspinoza_SISD @JoTorre2710 @JEspinoza_SISD Our Family Latino Literacy Night. Pebble Hills has the greatest students/parents joining tonight. Thank you for your participation Spartans 📚Thank you Ms. Torres. https://t.co/pxXa7JXPoZ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349878106681716743g.png,This coming from a traitor who slept with Chinese Spies... WELCOME TO THE PARTY BENEDICT ARNOLD https://t.co/K7NZYdNRh8
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349881470001815552g.png,Watching @gallaudetu panel on #DemocracyInColor panel and happy to see my colleague and friend Dr. Danielle Thompson bring an immigrant perspective on the panel. https://t.co/Fj55CjgtqX
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349885566792306688g.png,Me voy en una paja mental y pienso... ¿pq en la categoria de “raza” hay 2 específicas a color de piel y las demás por orígenes geográficos? Pienso que estamos suficientemente “alante” para mejorar esto. No pienso que decir black/white sea “malo”. Solo abro conversación... https://t.co/itly0v3rfY
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349886507256061952g.png,"Never in a Black Lives Matter meeting, email, phone call or text did storming the Capitol come up. Whew Chile the trash. I am just appalled by these videos. #DomesticTerrorists https://t.co/xnqlFSXH0C"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349889396871319553g.png,"Republicans, Retrumplicans &amp; GOP: DON'T EVER GIVE US YOUR BULLSHIT ""LAW &amp; ORDER"" NARRATIVE AGAIN. You're out here trying to murder police &amp; still chirping about BLUE LIVES MATTER when we address systemic racism in the Police Forces across America. F U https://t.co/HKw7PMl8v2 https://t.co/kTIdSybJ02"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349892741426249728g.png,"Rudy, as a New Yorker, you should have known this about Trump. He did the same thing to black and brown people in our New York. https://t.co/FI91lYL2DH"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349893202489303040g.png,Fear is not an option. Media gives that for FREE. Take Your community Back with #SAC1 and #sableassent #webuyblack #sacwallet #blackexcellence #hbcupride #uk #Atlanta #atl #brazil #ghana #nigeria #bankblack #detroit #dubai #Haiti #jamaica #Bahamas #africa #DC #miami https://t.co/0OJxB4U5wp
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349894159646261250g.png,I’ve been looking for some coupe glasses that I love and I do think I’ve found them. 😍 These hand-blown colored glasses are by Estelle—started by a Black woman in South Carolina! https://t.co/RY6kYAG81O https://t.co/HH8BU7hLic
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349899427641765890g.png,"@wave3news Coming from a tinfoil hat wearing, white supremacist, racist, wack job, who isnt educated on the constitution, who also toured Maga’s thru the white house on a reconnaissance mission days before the attack on the capitol... https://t.co/a2PJ1RemQ5"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349901378920062976g.png,Just keep smiling. #smile #NativeGirls #BlackGirlMagic https://t.co/I26xO4ZQg2
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349902614226497538g.png,@NotoriousVOG @boston25 @DARollins Facts. I’ve never seen them approach other public servants outside of their home. It violates every norm and it’s dangerous. All of this because some psychotic white woman in Dorchester was frazzled on Christmas. Why didn’t they do an interview outside of her house?! https://t.co/ySo4YMF5Uz
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349903865441890304g.png,This white guy at work walked over to me and said “Is that your car?? 😳” Me:Yes this my baby! Him:This is too nice of a car for you! https://t.co/DkF2PbvkUT
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349905560909602817g.png,@RepHerrell @HouseGOP GOP = Cowards Liars Hypocrites Cult Racists Hate &amp; Division Criminals Terrorists Recessions Traitors Etc.. https://t.co/WVJRofotCg
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349906009989419011g.png,Nice try Walmart 😑 not all Chinese wear Manchu watermelon hat @Walmart https://t.co/Hqak9WfE3j
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349906621862916098g.png,"Two years ago today, I was 500 feet up in the @mercyflightwny on a training mission with pilot, Haji, who also happens to be a Navy vet. I told him, take us to One Bills Drive. Glorious view, am I right? 🚁🏈 https://t.co/UCyluSGDp7"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349909583607844865g.png,When dark skin niggas smile 😀 https://t.co/MOmoGU69Jc
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349910194986344448g.png,Reposting the donation to @TrevorProject without my phone number lol Support gay charities and stop texting me https://t.co/NZlFYmuOwK
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349910689113120768g.png,@orlandoM321 @SpeakerPelosi Right 👏👏👏👏 check this of BLM https://t.co/w4hjxJ7i0B
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349917661950570499g.png,@Jim_Jordan GOP = Cowards Liars Hypocrites Cult Racists Hate &amp; Division Criminals Terrorists Recessions Traitors Etc.. https://t.co/DFL1staRdE
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349918698463588352g.png,@darksecretplace @ABC Gonna have to make drastic cuts at the Pentagon to get down below Afg levels! https://t.co/HEMl2OUi69
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349919777935024129g.png,@Franklin_Graham @SpeakerPelosi POTUS - the leader of the MAGA Taliban - Democracy not your fascist theocracy. https://t.co/t3g2fdnfHv
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349924225382043652g.png,@AccXix Yea this is gay lmaoo https://t.co/pH3WMU53ra
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349924237193187328g.png,"Y’all my baby will be in action on Saturday. Filled with LH2, powering 4 RS25 engines. let’s go #sls and #NASA. We are ready to show the world what we are made of. #iamanlsuengineer #BlackGirlMagic #rocketscientist #blackphysicists Kicking a$$ out of diversity https://t.co/5TUEBIUgGd"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349924254876364800g.png,Dirty BLM SOB was arrested for involvement in shooting on innocent motorist in Utah during Democratic so called peaceful loot/shoot/steal/murder protest https://t.co/ty0AHOPm7C
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349924489820164096g.png,@nancywyuen Asian Cowgirls to!!! https://t.co/hLx6PbJLtV
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349931301625860096g.png,@skynetwashere Everyone means everyone. Just like Nazis use the road (to go fuck up the capitol apprently). We don't get to pick and choose who should get healthcare when they need it. https://t.co/1VSngiGBlK
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349936236300038145g.png,Lol Since niggas in my mentions and not getting money. Let’s bring this one back too! https://t.co/NLqCJj7SL9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349957739091525632g.png,@BraviWasabi @_YoungVIP @brownebydesign When the friend stood up with her he was done nigga said... https://t.co/a6cfAfAbMl
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1349957748239314951g.png,@christoq It came about after we elected the first African American Woman to Town Council. Even a cartoon in the local papers. https://t.co/Whki7d0T58
