tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1212237362295705600g,just your friendly gay https://t.co/RNjAS4MbJf,http://pbs.twimg.com/media/ENK7c37XsAAmkTH.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212242943886680065g,Baby Bron look like a Donkey Kong ass nigga... https://t.co/Td4dXbPdNc,http://pbs.twimg.com/media/ENLAh31WwAALrHy.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1212264212455657472g,every time one of my relatives says the n-word i call them on it and their response is always “why do you care you’re not even black” and i just https://t.co/HNaCYBULI0,http://pbs.twimg.com/tweet_video_thumb/ENLT3yBXYAEdFLP.jpg,NA,NA,NA,NA,NA,NA,n-word,black,NA,NA,NA,NA
1212267106848215041g,Bringing big gay energy into 2020. @tangibletears @alcoholygolitly https://t.co/ZC6dFtSkEt,http://pbs.twimg.com/tweet_video_thumb/ENLWQnUVAAAB0xb.jpg,bi,bisexual,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA
1212280197086507008g,10 minutes until the roaring twenties. Be gay do crimes etc. 🎊 https://t.co/xuAaelvAPT,http://pbs.twimg.com/tweet_video_thumb/ENLiaTcUcAAGSSN.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212283514961350656g,Here's to the bright New Year and a fond farewell to the old; here's to the things that are yet to come and to the memories that we hold. Nizhónígo Nináánááhai Dooleeł! #UrbanNavajo #Navajo https://t.co/u7IpsGOhdB,http://pbs.twimg.com/media/ENLlbpfUcAAF5O_.jpg,NA,NA,NA,NA,NA,NA,navajo,native american,NA,NA,NA,NA
1212332264832425984g,Know you don’t like me cuz your nigga probably does!!! https://t.co/LZ9uHjj9Ht,http://pbs.twimg.com/media/ENMRxAvUEAAJnxh.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1212360337858727937g,"Everyday is #domesticviolence awareness. If you or someone you know is experiencing The Cycle of Violence, please seek #HELP #enddomesticviolence 1-800-799-7233 #alllivesmatter 🙌🙌🏽🙋🙋🏽 https://t.co/pDUPhs0t1I",http://pbs.twimg.com/media/ENMrTS_XYAEokBn.jpg,NA,NA,NA,NA,NA,NA,alllivesmatter,white,NA,NA,NA,NA
1212362994560225280g,First #hukam read of 2020!! #happynewyear! #2020newyear #sikhism #sikhs #gurdwara #gurugranthsahibji https://t.co/dN2xFZpU2o,http://pbs.twimg.com/ext_tw_video_thumb/1212361957384343552/pu/img/DhIksTcKxclus0p3.jpg,NA,NA,NA,NA,NA,NA,sikhs,asian,NA,NA,NA,NA
1212392520510033922g,My wishes to all haitians peeps https://t.co/tK2oRcHX9N,http://pbs.twimg.com/media/ENNIkDOWwAAOtus.jpg,NA,NA,NA,NA,NA,NA,haitians,black,haitian,black,NA,NA
1212398949354463233g,I'm shook cause I really though he was gay. The lies these straight men tell. https://t.co/8Vd2jYglzd,http://pbs.twimg.com/tweet_video_thumb/ENNOanlVUAAsHI4.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212400083867713536g,Me Never Showing My Nigga 🥰 https://t.co/WfTmm6ysGT,http://pbs.twimg.com/media/ENNPbeZX0AcmgnG.jpg,ftm,transgender,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1212403995383418882g,"The left saying the Baghdad embassy situation is Trumps #Benghazi is a very far stretch. Apaches were in the air within hours, #DevilDogs were boots on the ground within hours. Hillary left our men on their own and to die. It’s night &amp; day difference on responses. https://t.co/M8mzyf3S49",http://pbs.twimg.com/tweet_video_thumb/ENNTAR1X0AA7-yw.jpg,NA,NA,NA,NA,NA,NA,baghdad,middle eastern,apache,native american,NA,NA
1212419406564929536g,@SpenceTillman Show Rita🤣she was my HS Pom coach Choctaw HS we did AMAZING at our 1st Nationals b/c of her♥️ video credits my daughter @chancan97 &amp; @ESPNCFB #LibertyBowl https://t.co/nUSDaHcy8q,http://pbs.twimg.com/ext_tw_video_thumb/1212419339716112384/pu/img/9dHLh-os6vKw17aP.jpg,NA,NA,NA,NA,NA,NA,choctaw,native american,NA,NA,NA,NA
1212421438130544640g,@PraiseHimsc @ReneeCarrollAZ @realDonaldTrump Jews and Prophets call him Cyrus. Note Isa. 45:1 you think God is into numbers aka. 45 https://t.co/tNNKlajWAI,http://pbs.twimg.com/media/ENNi2rxXYAUnFUy.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,jew,jewish,NA,NA
1212428146315812864g,".@realDonaldTrump .@DonaldJTrumpJr My Mexican landscaper working on Jan 1st, 2019. What were you saying about Mexicans? I can't remember. https://t.co/Fh50uKfOWY",http://pbs.twimg.com/media/ENNo8xrWsAM0alN.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,NA,NA,mexican,hispanic
1212432823170281473g,Korean BBQ on New Year’s because why not. 🤷🏻‍♂️ https://t.co/kXucP7zi5F,http://pbs.twimg.com/media/ENNtOK_XUAAViax.jpg,NA,NA,NA,NA,NA,NA,korean,asian,NA,NA,NA,NA
1212437996185649152g,¡Ojalá qe te pase algo maravilloso qe te haga sentir qe el año valió la pena. #herbaboy #instaboy #2020 #nuevoaño #newyear #ojala #ama #comienzo #renovacion #vida #amor #algomaravilloso #networker #metas #networkerlife #felicidad #placer #gay #gayboy https://t.co/N7Hc3o9xys,http://pbs.twimg.com/media/ENNx6tKUEAUUfYt.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212440032470065152g,"90K+ Jews gather at @MetLifeStadium to celebrate the completion of the #Talmud (a series of books on Jewish law), which takes 7 years to study (one page a day). They start right back at the beginning on Sunday! @fox5ny tonight at 5pm. @ChrisSobel @EmilyPellegrini https://t.co/rX39ueoyfU",http://pbs.twimg.com/media/ENNzx-MU8AAPKgq.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jews,jewish,jew,jewish
1212442232785002496g,"First #culinary creation of #2020NewYear for @adolwyn is this lovely Tuscan style Olive and garlic egg pizza. Egg crust topped Hungarian salami, bacon, Kalamata Olives, Mexican &amp; Tex Mex cheese with cilantro. Sauce was Tuscan olive &amp; Garlic. Major yum! #foodie #yyc https://t.co/JDdm4amqSO",http://pbs.twimg.com/media/ENN1wvdUEAAVDjE.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,NA,NA,mexican,hispanic
1212442475702312961g,Working with Korean National Weightlifting Team on their balance and focus. Balance &amp; Focus = Success. Thanks #aleeathletics #KNSU #weightlifting #Olympics #Korea #bmhoneyfingers https://t.co/xkGl4v4jhX,http://pbs.twimg.com/ext_tw_video_thumb/1212442418835947520/pu/img/GHy7qz8lMxQQOKtr.jpg,NA,NA,NA,NA,NA,NA,korean,asian,NA,NA,NA,NA
1212458795466739712g,"@MalkahFleisher @eitansasson @Shazzy2016 @ArielElyseGold Oh yah I see high rises behind the sign that a true Jew is holding!! You are nothing but an racist occupier who has no soul. Just wondering, do you hear noises under your home at night? Guess who’s coming? 😂 https://t.co/P5zToqmU7q",http://pbs.twimg.com/media/ENOE1VHW4AEWCp0.jpg,NA,NA,NA,NA,NA,NA,racist,minority,jew,jewish,NA,NA
1212461946240454656g,@TBDanger @jdmiles11 Til Martin is the CEO of special Olympics and I went to him for 2 years when I was called a nigar by white people and he did absolutely nothing about it but laughed at me This is him hes evil https://t.co/2NFECb4fIg,http://pbs.twimg.com/media/ENOHti0U0AAr5Cn.jpg,NA,NA,NA,NA,NA,NA,white people,white,NA,NA,NA,NA
1212462402085756928g,This🤬😬🤔 is the CEO of🚷🚯 special Olympics Texas who allowed for someone to call me a nigar and then they banned me from special Olympics I'm never going to be called racist names by white people https://t.co/yiObCfsdHi,http://pbs.twimg.com/media/ENOIICIXsAE-wm6.jpg,NA,NA,NA,NA,NA,NA,racist,minority,white people,white,NA,NA
1212463435772022784g,"@realDonaldTrump you gon deport your ugly ass sister #SenoraTrump, i don't think that's a toupee either 😆 ain't your wife an immigrant too? let's push to her ass deported https://t.co/R3KDPzKQRA",http://pbs.twimg.com/media/ENOJEOoWsAAT3DO.jpg,NA,NA,NA,NA,NA,NA,deport,immigrant,NA,NA,deported,immigrant
1212463800152145920g,I’m on indeed applying to jobs n shit look at this . Look at the damn salary. And the pay is bi-weekly🥴 https://t.co/AissFHUrVE,http://pbs.twimg.com/media/ENOJZgsWwAI0Zfl.jpg,bi,bisexual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212465222704861184g,"Last night we rang in the new year with a block party. The 1st Annual High Ridge Point Country Boil. We made Louisiana style shrimp, potatoes, and corn. I threw in my Cuban twist with Cuban Sandwiches and Mariquitas. It was an awesome way to welcome the new year with new friends. https://t.co/YtnXK0d1iy",http://pbs.twimg.com/media/ENOKrvGXsAAWZcV.jpg,NA,NA,NA,NA,NA,NA,cuban,black,NA,NA,NA,NA
1212465862717911040g,"Never thought this 80s film could be prophetic But we're teetering close to the plot Except it's not an invasion by Russians but progressive, socialist Dems, fueled by globalists like Soros striving 4 one world govt. closer to home where Cuomo sits on throne of lies &amp;destruction https://t.co/As2fGl1cTf",http://pbs.twimg.com/media/ENOLRW1WwAYumY2.jpg,NA,NA,NA,NA,NA,NA,soros,jewish,globalist,jewish,NA,NA
1212472876374224897g,"Last night at Chinatown, after dinner... Dec2019. #UrbanNavajo #Navajo https://t.co/IlUcnowGju",http://pbs.twimg.com/media/ENORpp-VUAA3-S-.jpg,NA,NA,NA,NA,NA,NA,navajo,native american,NA,NA,NA,NA
1212482585730764800g,but james charles will still continue to have stans and be famous even after he showed his racism TWICE and his transphobia bc white male privilege. #jamescharlesisoverparty https://t.co/FqloUAdYo5,http://pbs.twimg.com/media/ENOae16U8AAEudk.jpg,bi,bisexual,trans,transgender,transphobia,transgender,racism,minority,NA,NA,NA,NA
1212491171181875206g,"I put Kid #1 in a winter camp called Black Girls Sew and look at how focused she is! She’s made a blanket, pillows, a doll, a dress and the list goes on. https://t.co/yPspK7Q0Ic",http://pbs.twimg.com/media/ENOiSsDWwAMeG-u.jpg,NA,NA,NA,NA,NA,NA,black girl,black,black girls,black,NA,NA
1212492308186316800g,"More than 90,000 #Jewish people gathered for a #religious #event just days after a #violentattack. Coming up on your @CBSNews affiliate...a look at the #celebration. @cbsnewspath #SiyumHashas https://t.co/fEwYXAVwfQ",http://pbs.twimg.com/ext_tw_video_thumb/1212492262925570049/pu/img/b_DV6U7MOg3eSfhs.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1212493740155138048g,Real Negus Life Coach Advice 😤 . . . #Share #TagAFriend #LosAngeles #Chicago #Nigeria #Real #Negus #LifeCoach #Advice #FuckDude #GodIsABlackWoman #StayBlessed #TGNS #ExplorePage https://t.co/kPwoFGqD2d,http://pbs.twimg.com/ext_tw_video_thumb/1212493480708063232/pu/img/WKuhivyf6YMzulOH.jpg,NA,NA,NA,NA,NA,NA,nigeria,black,NA,NA,NA,NA
1212503026684112902g,Fuck What You Heard..🖕🏼 God Blessing All The Trap Niggas❗️#2020 #HappyNewYears https://t.co/maDXByydNZ,http://pbs.twimg.com/media/ENOtEXvWsAUct0l.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1212504375349956608g,May our generation be inspired by the “Methuselah” generation of monarch butterflies and wake from our own diapause to develop sustainable and equitable solutions to climate change and other global problems! #mexico #michoacan #mariposa #ClimateChange #sustainability #sanctuary https://t.co/wawZkOtfPn,http://pbs.twimg.com/ext_tw_video_thumb/1212504267166236673/pu/img/wWZcQa2gd-uwbfT9.jpg,bi,bisexual,terf,transgender,NA,NA,mex,hispanic,sanctuary,immigrant,NA,NA
1212506460594286595g,That moment when the Apache shows up to your “protest” and you and your terrorist buddies make San Francisco’s streets look whistle clean! https://t.co/07Wp8Em65A,http://pbs.twimg.com/ext_tw_video_thumb/1212063411015696393/pu/img/ffT3BebPYjwrCy8T.jpg,NA,NA,NA,NA,NA,NA,apache,native american,NA,NA,NA,NA
1212508781936029703g,"During today’s incredible #SiyumHashas at MetLife Stadium it was wonderful to see @AmbDaniDayan alongside @GovMurphy during this very special occasion. NJ was proud to host over 90,000 members of the Jewish community from around the world. https://t.co/seMQKx2Myx",http://pbs.twimg.com/media/ENOyTTWU0AE_QGt.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1212510832027828224g,"Cry more, Colonel Maybe you’ll get a chance to murder some poor Iraqi conscripts on the Highway of Death you chickenshit motherfucker, UNBLOCK ME YOU COWARD https://t.co/ysgn4giVSC",http://pbs.twimg.com/media/ENO0LDlU0AAJEjh.jpg,NA,NA,NA,NA,NA,NA,iraqi,middle eastern,NA,NA,NA,NA
1212521166570737664g,"Nope , Just a Dumb ol Hillbilly! 🤪 #California @GavinNewsom @JerryBrownGov #California https://t.co/WNwnfJiTsc",http://pbs.twimg.com/media/ENO9kG5XYAEK0k7.jpg,bi,bisexual,NA,NA,NA,NA,hillbilly,white,NA,NA,NA,NA
1212527664709406721g,#BlackTwitter I need y’all to work your magic. Y’all find this man for my homegirl. This is from a Jack Daniels event in November. We don’t have a name or anything but help! https://t.co/XlzNzBiHsz,http://pbs.twimg.com/media/ENPDeyEU4AAk26E.jpg,bi,bisexual,NA,NA,NA,NA,blacktwitter,black,NA,NA,NA,NA
1212529226777321472g,"She never called Normani the N word, can y’all leave that in 2019 please https://t.co/C9KgfmtVLK",http://pbs.twimg.com/tweet_video_thumb/ENPE5usW4AAxUFz.jpg,NA,NA,NA,NA,NA,NA,n word,black,NA,NA,NA,NA
1212531349019455489g,@thesilkroad Beautiful slot canyon. Reminds of those on the Navajo reservations in Arizona. https://t.co/85od9dIy4S,http://pbs.twimg.com/media/ENPG1OGVAAAWJwr.jpg,NA,NA,NA,NA,NA,NA,navajo,native american,NA,NA,NA,NA
1212531808941809666g,This video still stands 3 years later.... can’t take my niggas no where with our shenanigans 😂 https://t.co/NmmpvjWN1h,http://pbs.twimg.com/ext_tw_video_thumb/1212531778159816704/pu/img/C1HdR0p5x8zXNOrO.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1212533305142390784g,To be Carnal minded is Death but to be Spiritually minded is Life and Peace. Reference:(Romans 8:6)✝️✝️✝️ https://t.co/L3NOUESIkF,http://pbs.twimg.com/media/ENPInPWVAAA53iU.jpg,NA,NA,NA,NA,NA,NA,romans,white,NA,NA,NA,NA
1212536743779586049g,“NIGERIAN MEN NO DEY RESPECT THEIR WIVES” so happy to see bunch of Nigerians old head realizing their fuck ups‼️ https://t.co/KXxG7J63CG,http://pbs.twimg.com/ext_tw_video_thumb/1212536676712509440/pu/img/YiN4wh2UB5W0LseC.jpg,NA,NA,NA,NA,NA,NA,nigeria,black,NA,NA,nigerian,black
1212538327263399937g,@assassinsclb @lillysinterIude My nigga trying the hardest https://t.co/0mKoWabo5z,http://pbs.twimg.com/media/ENPNLifU8AA-C0I.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1212540326591766529g,"PTI govt&amp;Captain is badly failed on every front in 2019 , opposition failed to pull down govt with people power &amp; same way Pak Army failed in East or west borders, Kashmir &amp; Afghanistan gone out of control &amp; COAS extension hanged but TIK TOK Videos &amp; Scandals was top whole Yr https://t.co/MRf3lCgEc3",http://pbs.twimg.com/media/ENPO_loXUAA_EiF.jpg,NA,NA,NA,NA,NA,NA,afghanistan,middle eastern,afg,middle eastern,afghan,middle eastern
1212542195212967936g,"Wayback Wednesday to our post from September 28, 2017 putting the classic piña Barong Tagalog amongst the classic brownstone townhouses of Brooklyn. The details and craftsmanship in both are impeccable, and we are proud to offer piña barongs hand made in the Philippines as the... https://t.co/QkbNojLE87",http://pbs.twimg.com/media/ENPQsI5WsAEw0_A.jpg,NA,NA,NA,NA,NA,NA,philippine,asian,tagalog,asian,NA,NA
1212545542489808896g,"2020 “ real niggas always move in silence , poppin' out whenever, I ain't hiding “ https://t.co/EHvuSyAFTx",http://pbs.twimg.com/media/ENPTujbUEAE4U26.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1212545868378730496g,"Thisnis what I’ve been working on during my time off. A lil holiday goodness for now, but back to the usual in the new year! #art #arte #christmas #holidays #procreate #digitalart #gay #gayart #paint #digitalpainting https://t.co/L0Awr3APDa",http://pbs.twimg.com/media/ENPUCawUwAA7LxR.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212558357107793927g,"Like millions of readers, my fav fiction 4 2019 was Where The Crawdads Sing. Here are a few of my favs plus more than a dozen other Harry Bosch &amp; Guido Brunetti books. Hit my reading goal, with 3 extra (51); bring it on 2020! 💜 to read! Thx @CALibrarySystem &amp; Wordsworth. #read https://t.co/qkUdrmwlMX",http://pbs.twimg.com/media/ENPfY2dWsAIGKlh.jpg,NA,NA,NA,NA,NA,NA,guido,white,NA,NA,NA,NA
1212566016758124551g,Here I am waiting for my food at Lulu's Chinese restaurant. https://t.co/tAu8BBZAGN,http://pbs.twimg.com/media/ENPmW6fWwAAe-xY.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1212566457810210817g,"BEHOLD: My Top 10 Movies of 2019. What a great year. 5/10 of my picks were directed by women, and 3/10 have all Asian casts/subjects. https://t.co/k8CDJfzpfE",http://pbs.twimg.com/media/ENPmw_mU0AALkS6.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1212566873105145862g,Yehh im that nigga nigga😎 https://t.co/J05Ax1nY50,http://pbs.twimg.com/media/ENPnJILW4AEDLKC.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1212567847408410624g,This is how I walk around now since everyone knows I’m gay asf https://t.co/hdVkMVCC25,http://pbs.twimg.com/media/ENPoBxkWsAAcO28.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212570243253460993g,...why does it have to be the black ppl in dope positions to say TWEET like this? text this to your homies group chat if you MUST get it out. sad times @VanityFair. 🤦🏾‍♂️ https://t.co/GlrWghn6BB,http://pbs.twimg.com/media/ENPqNKzU8AARDzj.jpg,NA,NA,NA,NA,NA,NA,black ppl,black,NA,NA,NA,NA
1212584967127158785g,HAPPY INDEPENDENCE DAY HAITI! Haiti became the world's first black-led republic and the first independent Caribbean state! When it threw off French colonial control and slavery in the early 19th century. #Independenceday #Haiti #Haitiindependenceday https://t.co/H5fBOaBqtL,http://pbs.twimg.com/media/ENP3mbVWoAEcyI_.png,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1212586561323311106g,"As I set alone by the fire I wonder how many Cherokee Women did this exactly where I set waiting on their Chiefs to come home , only to find out they'd been Slaughtered By White men ! https://t.co/Z8qhQVfKcm",http://pbs.twimg.com/media/ENP5CBWXUAAFqsE.jpg,NA,NA,NA,NA,NA,NA,cherokee,native american,white men,white,NA,NA
1212590288239243264g,"@MikeEmley @GeraldoRivera @realDonaldTrump It never ends well for Nazis. I’ve met Geraldo. Trust me. Geraldo ReVolga is taking the paycheck, but he’s secretly rooting against this regime. https://t.co/Inj0zWSiYG",http://pbs.twimg.com/tweet_video_thumb/ENP8br9XUAAdXHh.jpg,NA,NA,NA,NA,NA,NA,nazis,white,NA,NA,NA,NA
1212595962318872581g,"@KBZO_ They Had 2 versions. This version ""The regular one"" and the other version, which was used for Minstrel Shows. And the name ""Dinah"" was a generic name for slaves and then black women in general. https://t.co/QMSmtX9qr8",http://pbs.twimg.com/media/ENQBmNKWoAE3Otv.jpg,NA,NA,NA,NA,NA,NA,black women,black,slaves,black,NA,NA
1212610822473543682g,Dice el #caradetrapo sub comandante Marcos que millones de mexicanos lo apoyan. Si para el millón es son docientos pues estudio con los del #PRIAN y que defenderá a Chiapas con su vida como lo ha hecho hasta hoy. #asinicaradetrapo #erescorruptocaradetrapo https://t.co/vnDBFnhlqD,http://pbs.twimg.com/media/ENQPHPiU4AAMRCf.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicanos,hispanic
1212615305924665345g,Beyond thankful for my bigga nigga..he really be getting me through some shit in life &amp; our bond remains strong af with him being over 6k miles away 😩 https://t.co/d86vEnZNzP,http://pbs.twimg.com/tweet_video_thumb/ENQTMG-XkAAQO1w.jpg,bi,bisexual,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1212634064752185344g,@RudyGiuliani It's very dangerous foreign policy to work with Iranian resistance organizations supporting regime change. The @GOP is leading America straight into an unnecessary war posture with Iran while WH shadow diplomats blame Obama... @NBCNews @MSNBC @CNN @ABC @CBSNews Interesting list: https://t.co/IlNLynFVuF,http://pbs.twimg.com/media/ENQkQAUXUAEls6Q.jpg,NA,NA,NA,NA,NA,NA,irani,middle eastern,iranian,middle eastern,NA,NA
1212636488216612864g,I wonder if that Asian girl was a 9 year old boy with a bubble butt what the Pope would have done? They’d probably still be holding hands. I was an altar boy I can do that joke. #PopeSlap https://t.co/nUhvAgoEno,http://pbs.twimg.com/media/ENQmdCoUcAAXvbN.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1212648428259332096g,@CVanderpunk Man I am SO disappointed. #RHOD is full of Racists. @BravoTV @Andy DO BETTER. https://t.co/6YQTybkY6e,http://pbs.twimg.com/tweet_video_thumb/ENQxUN2U4AEga_B.jpg,NA,NA,NA,NA,NA,NA,racist,minority,racists,minority,NA,NA
1212684706866556929g,being messy and trying to meet more platonic gay friends is just going to end up with somebody getting fed up and banishing me to...the str8s. why does every holiday have to be a football event. y’all don’t get bored? y don’t they say no homo when the team performs f*ggotry??? https://t.co/lcDgcpy5ri,http://pbs.twimg.com/tweet_video_thumb/ENRST4BVAAIT6xK.jpg,gay,gay,homo,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA
1212684789393887232g,"Today in History January 2nd 1903 President Theodore Roosevelt closes a Missouri post office for refusing to employ Minnie Cox, a black female, as postmaster. She was appointed head of the post office in Indianola, Mississippi, down in the Delta region #OTD https://t.co/CCrNljsO9I",http://pbs.twimg.com/media/ENRSYzQXkAIx4HP.jpg,NA,NA,NA,NA,NA,NA,black female,black,NA,NA,NA,NA
1212696674180702209g,i am on the fence about continuing to support other queer POC in 2020 who don’t support me in return... https://t.co/QHmIc4nRMB,http://pbs.twimg.com/tweet_video_thumb/ENRdMUzXkAAR563.jpg,queer,lgbtq+,NA,NA,NA,NA,poc,minority,NA,NA,NA,NA
1212725617784971264g,The @massdems racism is only covered up by the @massgop incompetence on Race Issues in Massachusetts. Talking from experience! Middlesex County Probate &amp; Family Court in #Cambridge. The Judges hate Black Fathers! #HipHopRepublicans #MaPoli #BosPoli #NHPolitics #Lowell #Boston https://t.co/gCX0nXdtr9,http://pbs.twimg.com/media/ENR3hbdXkAEaSOn.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1212728065903734785g,My ‘19 Moment of Year: Aug. @IGRaceCourse when our @racingwithihr 2YO filly Lady Ally broke her maiden in her 1st start! My 3” vertical leap as she crossed the wire was pretty impressive for a middle-aged white guy😊 She’s enjoying some FL sun before prepping for 3YO year! https://t.co/8KGqgZWZVs,http://pbs.twimg.com/media/ENR5us7XYAEpe6Y.jpg,NA,NA,NA,NA,NA,NA,white guy,white,NA,NA,NA,NA
1212749650991681537g,"@nowthisnews This is a coop filled w poop. Its nicer than this idiots coup led by Jews nonsense. However I'll help anyone of any faith if their goal is removing the scamming, lying, money laundering, adulterous fake Christian donald trump find his rightful place, somewhere AWAY from US Gov. https://t.co/vXUvnbsuZZ",http://pbs.twimg.com/media/ENSNYKoWwAMDcIp.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,jew,jewish,NA,NA
1212753820490588160g,@debraraes I see @NYGovCuomo &amp; @NYCMayor on the news denouncing hate crimes against Jews. Where was you all when i contacted you about 2 #nooses that was found @HomeDepot 980 3rd ave in nyc on 08/25&amp;09/07. I also contacted the media. Is #jews the only ones who feelings matter. @ABC https://t.co/jRi0CZbclF,http://pbs.twimg.com/media/ENSRKiGXYAUNpj3.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,NA,NA,jew,jewish
1212788408613064704g,@QueenKaeee_ Now we’re misgendering? My pronouns are he/him please respect that https://t.co/rCd6gwhKh6,http://pbs.twimg.com/media/ENSwoR8X0AEYxN1.jpg,pronouns,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212793253889593344g,- Whoe Alex's on Fire!!! Tune In LIVE Now... watch Alex lay it all out/ for the record!... New 2020 Exposing the Deep State Dems/ globalists/ bilderbergers/ EU Nazis /the UN all of it ... For the record ... You can Participate in stopping it ... Like Schrodinger's Cat / https://t.co/WndkR4Knwu,http://pbs.twimg.com/media/ENS0_akU4AA5RDL.jpg,bi,bisexual,NA,NA,NA,NA,nazis,white,globalist,jewish,NA,NA
1212794685317451776g,Hopped out the car cus a nigga was being transphobic ✌🏾 https://t.co/HvDBOq4m1T,http://pbs.twimg.com/tweet_video_thumb/ENS2Vb2UEAAav2r.jpg,bi,bisexual,trans,transgender,NA,NA,nigga,black,NA,NA,NA,NA
1212796921842192384g,The Police in the Bahamas are VERY unethical with no proper training on how to handle the general public. #slack #lawless #Bahamas #junkanoo #BoxingDay #westbaystreet #PoliceBrutality https://t.co/5dtlmycYUI,http://pbs.twimg.com/ext_tw_video_thumb/1212796880352169984/pu/img/vjafdmMj7LTwsd3C.jpg,NA,NA,NA,NA,NA,NA,policebrutality,black,bahamas,black,NA,NA
1212800329760280576g,"WH confirms @realDonaldTrump call with Turkey President Erdogan today, while Trump in Palm Beach Co. One of last times the two spoke, Trump made controversial choice to withdraw US forces and leave Kurds exposed. @CBS12 https://t.co/jGGQ6CfvFr",http://pbs.twimg.com/media/ENS7eNGX0AAT7vw.jpg,NA,NA,NA,NA,NA,NA,kurd,middle eastern,kurds,middle eastern,NA,NA
1212807464657281024g,"Southeastern Pensacola,FL Municipal Auditorium Jan. 2,1983 14 man battle royal Bob Armstrong vs. Jimmy Golden Mongolian Stomper vs. Korstia Korchenko Austin Idol, Tom Jones &amp; Mr. Olympia vs. Dennis Condrey, Randy Rose &amp; Norvell Austin Robert Gibson vs. Bill Ash @RonFullerWelch https://t.co/WTBPhPIcQP",http://pbs.twimg.com/media/ENTB9crW4AEDo31.jpg,bi,bisexual,NA,NA,NA,NA,mongol,asian,mongolian,asian,NA,NA
1212812053154607110g,"Are you an angry white guy with a penchant for white shirts and ties? If so, why don’t you be a preacher? 🤣 (HT @DIsgrigg) https://t.co/zyKtkLZB00",http://pbs.twimg.com/media/ENTGIfnW4AUpVZi.jpg,NA,NA,NA,NA,NA,NA,white guy,white,NA,NA,NA,NA
1212813288163151872g,I’m so glad @EvahDestruction stopped by Atlanta after year of leaving . 😍 she has been one of my inspiration in drag and was the first drag queen I saw in person. @LucyStoole was amazing and can’t wait for her to stop by again. https://t.co/UIvZz5XrqX,http://pbs.twimg.com/media/ENTHQDcXkAYrAFT.jpg,drag queen,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212817374224629760g,"1rst live guest 2020 on @SpiceRadioVan, talking anti-Semitism, prejudice, racism, power+privilege. Thank you as for the amazing questions. We always go deep! Nice change from the usual attempt to find a quiet place during school day! Let's keep it up! #antiracist @gurpreetonair https://t.co/W88qr6yFoT",http://pbs.twimg.com/media/ENTK86wW4AAzgGV.jpg,NA,NA,NA,NA,NA,NA,spic,hispanic,racism,minority,racist,minority
