tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1609415114700238850g,@JoelBrownMD So what you’re saying is Chattel slavery followed by Jim Crow never happened and we should just get over it? Now ask yourself would you say that to a Jewish person? No you wouldn’t! By what right? https://t.co/2KdqlfBsSf,http://pbs.twimg.com/media/FlXKg0paAAAmYHn.jpg,NA,NA,NA,NA,NA,NA,jim crow,black,slavery,black,jewish,jewish
1609416098213928960g,"#HappyNewYear2023 to everyone, especially to the brave men and women who fight for freedom and democracy in Iran. May 2023 be the last year of the existence of terrorist, child-killer, and gender-apartheid Islamic Regime in Iran. #IranRevolution https://t.co/tWSi5XNFPq",http://pbs.twimg.com/media/FlXLaPzXoAEfV5J.jpg,NA,NA,NA,NA,NA,NA,islam,middle eastern,islamic,middle eastern,NA,NA
1609422107343212544g,@Fxceyyy Boy this summer…I hated y’all niggas https://t.co/gjX09TaoWR,http://pbs.twimg.com/tweet_video_thumb/FlXQ33PXwAA6-pj.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1609428197090762753g,"@ambercrombie94 and I are investing in a bear sanctuary, idk who Oswald is nor the mission of Oswald’s Bear Ranch but we out here https://t.co/1TAKm9f8Mt",http://pbs.twimg.com/media/FlXWad7XwAI6rGQ.jpg,bi,bisexual,NA,NA,NA,NA,sanctuary,immigrant,NA,NA,NA,NA
1609429522042032128g,Happy New Year Nigglets https://t.co/ekzDMONNVG,http://pbs.twimg.com/tweet_video_thumb/FlXXngyX0AA-5yE.jpg,NA,NA,NA,NA,NA,NA,nigglet,black,nigglets,black,NA,NA
1609435176311873537g,Feliz Año Nuevo de parte de Sector Latino. Ansiosos que empiece la temporada. Excited for what’s to come in 2023. #cf97 #VamosFire #SL12 https://t.co/pJkYxJQTv9,http://pbs.twimg.com/media/FlXcwlQX0AA3tsk.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,NA,NA,NA,NA
1609441611439644673g,Happy New Year!! From all of us at the Texas State Museum of Asian Cultures and Educational Center 🎆 https://t.co/kTqU83XzgS,http://pbs.twimg.com/media/FlXinf5WIAMuYpV.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1609441819208597504g,Yo Jenna furmes they will never rule Jews because of me if u pregnant with ya boyfriend to disrespect me ..what and 1 https://t.co/zHlyAvmvKj,http://pbs.twimg.com/media/FlXizLPXwAE447d.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,jew,jewish,NA,NA
1609442347439489025g,We just left the Bi-Popal era and are back to Mono-Popal and these words are not in the dictionary. https://t.co/dKKUYRnOZF,http://pbs.twimg.com/media/FlXjR2NaAAcKLjj.jpg,bi,bisexual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609443163634106370g,I will be joining 4 other defendants and our attorneys to discuss the efforts of Hindu nationalists in USA to silence their critics through intimidation. Wednesday at noon. You can join online through the link on the flyer. https://t.co/HPRrLfcQpf,http://pbs.twimg.com/media/FlXkByTXwAUbMus.jpg,NA,NA,NA,NA,NA,NA,hindu,asian,NA,NA,NA,NA
1609443825600299008g,"Quienes conformamos el Instituto de Transparencia en Tamaulipas, deseamos estén pasando felices fiestas. ¡Feliz año nuevo! #ITAIT #Tamaulipas #México https://t.co/mRdASTSlQa",http://pbs.twimg.com/media/FlXkoLUXgAEp74q.jpg,trans,transgender,NA,NA,NA,NA,tamaulipas,hispanic,NA,NA,NA,NA
1609445734419423235g,U see these niggers they ya problem high hoe the marry oh leave me alone Lolo ..high hoe the marry oh https://t.co/jm5tFNNuF5,http://pbs.twimg.com/media/FlXmXHNXgAAgOmf.jpg,NA,NA,NA,NA,NA,NA,nigger,black,niggers,black,NA,NA
1609449514615832578g,"@LauraKronen My trans gf was removed from being a census taker for no explanation. Prior to first day. We needed that income. Cry more, potentially. Groomer. https://t.co/ov0g0uwCbm",http://pbs.twimg.com/media/FlXpzaYakAAMW8C.jpg,trans,transgender,groomer,transgender,NA,NA,NA,NA,NA,NA,NA,NA
1609454651883270146g,"""Revolución es luchar por nuestros sueños de justicia para Cuba y para el mundo"" ¡Viva la Revolución Cubana! ¡Viva el digno pueblo cubano! ¡Muerte al imperialismo! #CubaLibre #EliminaElBloqueo #PatriaOMuerteVenceremos #PatriaOMuerte https://t.co/BRWRJJ7WEn",http://pbs.twimg.com/media/FlXueYCXgAAxj46.jpg,NA,NA,NA,NA,NA,NA,cuban,black,NA,NA,cubano,black
1609458467856683009g,"Sobres raza, antes de que se acabe https://t.co/VueHO9dilV",http://pbs.twimg.com/media/FlXx8kJWYAMKbbV.jpg,NA,NA,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1609458628284620801g,"Trans-Allegheny all over again, you know what that means? #DestinationFear @DakotaLaden @ChelseaLaden @Tanner_Wiseman @Alex_Schroeder4 https://t.co/0Bnhkx7C6I",http://pbs.twimg.com/tweet_video_thumb/FlXyFFGXEAAieS2.jpg,trans,transgender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609461998542270466g,9. Black Panther: Wakanda Forever 10. The Unbearable Weight of Massive Talent Looking forward to all the great flicks in 2023 - see you at the movies! 🍿🥃 (3/3) https://t.co/y11FURGyMl,http://pbs.twimg.com/media/FlX1JtfacAMZ7dK.jpg,NA,NA,NA,NA,NA,NA,black panther,black,arab,middle eastern,NA,NA
1609482638623997952g,Happy new years ‼️‼️‼️ #2023NewYear #HappyNewYear #Welcome2023 #goodbye2022 #Aries #Boricua https://t.co/035iJQXP4S,http://pbs.twimg.com/media/FlYH7gKXwAARGPX.jpg,NA,NA,NA,NA,NA,NA,boricua,hispanic,NA,NA,NA,NA
1609488963064172545g,"Happy New Year from All of Us at @gayislandguide ! Wishing you and yours a prosperous year full of love, happiness and great health! #gayislandguide #gayislandguideevents #newyear #happynewyear #newyearseve #newyear2023 #gaytravel #gay #lgbt #lgbttravel #hawaii #gayhawaii https://t.co/Th9nBzZDk8",http://pbs.twimg.com/ext_tw_video_thumb/1609488879958253568/pu/img/xgWr-4g2M2X6LjA2.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609502162387894272g,SUPER SPORTS CAR MADE IN AFGHANISTAN. https://t.co/NbGRVsDBdG,http://pbs.twimg.com/media/FlYZohtaEAEQwRJ.jpg,NA,NA,NA,NA,NA,NA,afghanistan,middle eastern,afg,middle eastern,afghan,middle eastern
1609505397345497088g,"The Lord allowed pretty surprising things in '22. ""Love Is Spoken"" is a small ministry, slowly gaining traction. GOAL: Preach the Gospel first, abolish slavery 2nd. Join me LIVE on IG or Zoom where I'll explain. Date: Jan 24th..ish #AbolishAllSlavery https://t.co/sdOeOOdbyf https://t.co/L6wlfzNyuS",http://pbs.twimg.com/media/FlYcn6CaYAAjlhS.png,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1609505703680528384g,What a great way to start 2023 👑 Over 50k listeners and Sissy Faggot Halfman Poof is on its way to 12k streams! So thankful and grateful people like our song. 🥂🪩🍀 https://t.co/eyr10bfZjF,http://pbs.twimg.com/media/FlYc57TXkAE7kwk.jpg,fag,gay,faggot,gay,NA,NA,NA,NA,NA,NA,NA,NA
1609523089582211075g,"#FJB @JoeBiden who pushes baby killing through #abortion &amp; #LGBTQ #INDOCTRINATION in public #schools, ensures a horrific year 2023 for #USA! Romans 1 says #God will send Wrath of God for #homosexuality &amp; God keeps His #Promise! @SenateGOP @HouseGOP @SenateDems @HouseDemocrats https://t.co/AOGVZC4lhO",http://pbs.twimg.com/tweet_video_thumb/FlYstxXXwAAUnyo.jpg,bi,bisexual,homosexual,lgbtq+,homosexuality,lgbtq+,romans,white,NA,NA,NA,NA
1609528356160118790g,"@SalomnMontoya1 @EHolguinero @MarianLiz97 @Vicente73977721 @EVilluendasC @AleLRoss198 @Vacuna_Cubana @ShadowsOfGreys @Richard89Cubano @Ana_Hurtado86 @CubanaRaquel #PuertoRico El (PARTIDO COMUNISTA EN #CUBA) (PCC) poder supremo en Cuba, q ni la misma constitución creada a su deseo por el PCC puede ponerle pautas al #PCC mantienen a Cuba como colonia de #Moscu donde el cubano ni goza de ciudadania #Rusa. Cuba es muestra de lo q es colonia https://t.co/Uo4Gk5ha3K",http://pbs.twimg.com/media/FlYuKWRWAAEt8Me.jpg,NA,NA,NA,NA,NA,NA,cuban,black,NA,NA,NA,NA
1609534269860315136g,"Other than his vicious attacks on my profession of📧cyber security, perhaps the most disgusting things I remember of the former guy are his dis respect towards Navajo code talkers and #intelligence agents who lost their lives in service to this country. We need them on that wall. https://t.co/TrJ1og8nqR",http://pbs.twimg.com/tweet_video_thumb/FlY24lvWQAA0KT3.jpg,NA,NA,NA,NA,NA,NA,navajo,native american,NA,NA,NA,NA
1609538445613084673g,Ryan James King's sperm brown and I'll keep talking bout him till I feel like stopping cause he took too much money from me and been in and out my apartment and brought that Huleo Mexican spic to my back door to take my christian Catholic cross https://t.co/jTxMxqHTdc,http://pbs.twimg.com/media/FlY6r92XEAInqsL.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,spic,hispanic
1609549497163464706g,The first admitted gay republican congressman?.. https://t.co/XYvbpVk8r3,http://pbs.twimg.com/media/FlZEvMXWQAA70CP.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609550065269633027g,"Thanks to https://t.co/ibx0PagI0m for sharing his insight🙏.. Looks likes the Gates Foundation is off the hook for the leak of the virus! Chinese Government &amp; it's People &amp; the World need to demand answers from the United States Government, what say you? https://t.co/x3eUPSQAAX",http://pbs.twimg.com/media/FlZFQJdacAEqpbA.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1609550876271575040g,This corrupt bi*** should be behind bars https://t.co/PDJzvVj3xr,http://pbs.twimg.com/media/FlZF_QgXEAYYMuw.jpg,bi,bisexual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
