tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1079966033321041920g,#jimmyfallon es ahora una tendencia en #MexicoCity https://t.co/MqB1Ncaqm8 https://t.co/rV0JbkhbNG,http://pbs.twimg.com/media/DvzPYjzXgAA52m8.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexicocity,hispanic,NA,NA
1079977140316225537g,Coons Rule! Special Cameo: Mapache Asistente For @CCPerro Happy New Year everyone!! 🎉 #Furry #furryart #coon #raccoon #graffiti #tags #ccp #urban #ArtyandChikle https://t.co/CPams7suL9,http://pbs.twimg.com/media/DvzZc65UcAIvSGb.jpg,NA,NA,NA,NA,NA,NA,coon,black,NA,NA,NA,NA
1079979788574560256g,@OsheaJacksonJr Bron Nigga!! https://t.co/OLCNnHnKUP,http://pbs.twimg.com/tweet_video_thumb/Dvzb41XW0AI009h.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1079982278951034880g,Only real niggas now https://t.co/lQzTcqCXwM,http://pbs.twimg.com/media/DvzeJ5nUwAA7Trm.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1079985577955594240g,#añonuevoenconvoy es ahora una tendencia en #MexicoCity https://t.co/oeD4PkuOmW https://t.co/cBnBC4Olqf,http://pbs.twimg.com/media/DvzhKMKX0AA6fo-.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexicocity,hispanic,NA,NA
1080007608981966848g,Happy #Kwanzaa Day 7 Principle #Imani #Faith Get involved NOW https://t.co/TmkxEaOsPr #DecoloniseYourLife #PanAfrican #Fintech #AfricanDiaspora #ILoveBlackPeople #HBCU #spreadthelove #supportblackbusiness #blackowned #BlackUnity #BlackPower #BlackFamily #melanin https://t.co/cQJXqz8qhm,http://pbs.twimg.com/media/Dvz06bIXgAIUs8O.jpg,NA,NA,NA,NA,NA,NA,blackpeople,black,blackunity,black,NA,NA
1080025123988692992g,#imss es ahora una tendencia en #MexicoCity https://t.co/DdQNULNpBx https://t.co/Vh4uZE3GP3,http://pbs.twimg.com/media/Dv0FIE2WoAAYcLm.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexicocity,hispanic,NA,NA
1080119389775691776g,"Also, my tweet wasn’t from the office. It was supposed to be a white guy joke. But go off https://t.co/SBt0SclvEl",http://pbs.twimg.com/media/Dv1a2-XU0AAAVp_.jpg,NA,NA,NA,NA,NA,NA,white guy,white,NA,NA,NA,NA
1080131025563353089g,Feliz Año Nuevo 2019 #Tampico #Tamaulipas https://t.co/iV1vEqqXTW,http://pbs.twimg.com/media/Dv1lcMeV4AAqbo1.jpg,NA,NA,NA,NA,NA,NA,tamaulipas,hispanic,NA,NA,NA,NA
1080141584728014851g,Top News: House Dems release their plan to re-open government without funds for border wall; Trump opens 2019 tweeting in ALL CAPS; O'Hare 'people mover' will shut down completely until the fall Via @chicagotribune https://t.co/8OZSZ7bDQQ https://t.co/T6MhSTjwTa,http://pbs.twimg.com/media/Dv1vCs8WkAAtowq.jpg,NA,NA,NA,NA,NA,NA,border wall,hispanic,NA,NA,NA,NA
