image,text
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212242943886680065g.png,Baby Bron look like a Donkey Kong ass nigga... https://t.co/Td4dXbPdNc
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212283514961350656g.png,Here's to the bright New Year and a fond farewell to the old; here's to the things that are yet to come and to the memories that we hold. Nizhónígo Nináánááhai Dooleeł! #UrbanNavajo #Navajo https://t.co/u7IpsGOhdB
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212360337858727937g.png,"Everyday is #domesticviolence awareness. If you or someone you know is experiencing The Cycle of Violence, please seek #HELP #enddomesticviolence 1-800-799-7233 #alllivesmatter 🙌🙌🏽🙋🙋🏽 https://t.co/pDUPhs0t1I"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212392520510033922g.png,My wishes to all haitians peeps https://t.co/tK2oRcHX9N
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212403995383418882g.png,"The left saying the Baghdad embassy situation is Trumps #Benghazi is a very far stretch. Apaches were in the air within hours, #DevilDogs were boots on the ground within hours. Hillary left our men on their own and to die. It’s night &amp; day difference on responses. https://t.co/M8mzyf3S49"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212458795466739712g.png,"@MalkahFleisher @eitansasson @Shazzy2016 @ArielElyseGold Oh yah I see high rises behind the sign that a true Jew is holding!! You are nothing but an racist occupier who has no soul. Just wondering, do you hear noises under your home at night? Guess who’s coming? 😂 https://t.co/P5zToqmU7q"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212461946240454656g.png,@TBDanger @jdmiles11 Til Martin is the CEO of special Olympics and I went to him for 2 years when I was called a nigar by white people and he did absolutely nothing about it but laughed at me This is him hes evil https://t.co/2NFECb4fIg
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212462402085756928g.png,This🤬😬🤔 is the CEO of🚷🚯 special Olympics Texas who allowed for someone to call me a nigar and then they banned me from special Olympics I'm never going to be called racist names by white people https://t.co/yiObCfsdHi
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212463435772022784g.png,"@realDonaldTrump you gon deport your ugly ass sister #SenoraTrump, i don't think that's a toupee either 😆 ain't your wife an immigrant too? let's push to her ass deported https://t.co/R3KDPzKQRA"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212463800152145920g.png,I’m on indeed applying to jobs n shit look at this . Look at the damn salary. And the pay is bi-weekly🥴 https://t.co/AissFHUrVE
