year,image,text
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1009701415864992.png,Not sure if Churchill said this or not but it is so true!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10154843029181403.png,Happy New Year Everyone!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10154942904377016.png,"Tonight, January 10th at 7PM in Central Coast California: Screening of ""The Bail Trap"" and a discussion with Barry Price and Sari Dworkin of Bend the Arc: A Jewish Partnership for Justice. Please join if you can!"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10154999626687513.png,"When Haley ran for Governor several years ago, her opponent started the rumor that she was a slut, cheater, hooker, you name it. She was slandered so many ways by the Left just because of her gender. She won, and here we are years later watching her shine."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155035044680896.png,January 4th – Two things happened on January 1st in California: 1) Recreational pot use became legal. & 2) It officially declared itself to be a “sanctuary state.” So some creative pranksters decided to respond by attaching these second signs at the state border. (below) P
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155098696502541.png,"August 2017: ""I want to thank Steve Bannon for his service."" January 2018: ""When (Steve Bannon) was fired, he not only lost his job, he lost his mind."" Life comes at you fast: http://nydn.us/2CwQMqt"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155147881130841.png,"Nice try, Joe."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155174230155841.png,"Respect. This is how it's done people. Imagine how this woman, and others like her, feel when people run across our border and start demanding citizenship and free goodies from the US government."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155235765207066.png,It's a new year with an exciting new tour. All the NEWSBOYS UNITED tour dates are on SALE NOW!! Anyone get tickets for Christmas? Newsboys.com
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155270920071275.png,(S)
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155273383871275.png,(S)
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155298585886275.png,(S)
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155346341034366.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155348179974366.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155350832654366.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155351189414366.png,This...ALL OF THIS!!!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155353999979366.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155359153502756.png,"Today, we honor the life of Dr. Martin Luther King, Jr. Here's how you can honor his legacy today>>https://buff.ly/2DiXujW"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155371344084366.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155492033103477.png,What do you think of President Trump's tweet about North Korea? MORE: http://cbsloc.al/2qcEfU5
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155558410020855.png,Lest we forget the facts...
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155600836624213.png,"Dear Donald Trump,"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155607800157532.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155655039016998.png,Don't let a little rain ruin your meal.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155767505065289.png,"A little laugh for the Trackers who follow our page and for team members who have been around MSAR 1,2 or 4 while track training"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155769697615664.png,"Please show your support to our dear friend and colleague, Iyad Burnat, as his family awaits the next decisions regarding their son, Abdul-Khaliq. #FreeChildPrisoners"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10155939000659814.png,An important reminder as we go in to 2018!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156008276804921.png,🤔
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156021966338150.png,Thoughts and prayers.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156034466371252.png,This Is Fine. What Could Go Wrong. Nothing To See Here.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156056330298410.png,Not. Fit. To. Be. President. https://www.vox.com/2017/11/30/16517022/impeachment-donald-trump
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156145564371000.png,Amen. safpaw.org
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156156013263958.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156372013994305.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156499087446336.png,"On ""Sunday Morning Futures with Maria Bartiromo,"" Sen. Thom Tillis slammed Democrats who have changed their tune radically on immigration in just the last few years. http://bit.ly/2qAvfsb"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156521967631419.png,I don't know how yal know....but yeah! 😂😂 #MyStar1053
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10156966192054992.png,"Seems pretty clear what's going on. When you take a stand for justice against a separate, unequal, apartheid structure you are severely punished. Graphic by The Palestine Project"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10157055772875968.png,Share if you agree: #TrumpRepublicans - they are all racists. #Resist
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10157090182193222.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10157443193859815.png,How did everyone wake up today? 😂
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10157452824234815.png,The struggle 😭
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10158151420549569.png,"Thanksgiving Eve 7 PM, Meditations on the Book of Ruth, traditional and non-traditional hymns of the season, the Great Thanksgiving, in a sanctuary built 320 years ago by immigrants. Let us love one another!"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10159792344355483.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10159957782755604.png,#atheist #secular #gods
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10159991359075314.png,New Record Low for Sioux City this morning of -28°! That's the 5th coldest temperature ever recorded in Sioux City and the lowest temperature since January 1970. siouxlandproud.com/weather/
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10160073599200724.png,We are already living the consequences.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/10160420330375725.png,"As I made very clear, our country needs the security of the Wall on the Southern Border, which must be part of any DACA approval."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1048830471922748.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1063504947123187.png,Unreal.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1079128305562358.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1114756325381608.png,"LOL!!! So many superstitions growing up. Don’t stick your chopsticks in your rice, you are wishing someone to die..don’t use your left hand, it’s the devils hand...don’t whistle at night, a ghost will come to you 😂😂"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1142670609235789.png,Woah...
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1151050511692828.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1157807694356830.png,MONDAYS
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1165287390274970.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1207724569364652.png,Agreed
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1233136526830565.png,Who agrees?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1233862253425103.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1234378653373019.png,Is she right?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1249896258444134.png,What else would you throw out?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1250988198334940.png,Laundry system for kids.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1306605626152148.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1354078824696094.png,LOL
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1411393572315907.png,What in the fuck is this??????
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1416740168454351.png,"#FreeAbdulKhaliqBurat 17-years-old, whose family is subject of Academy-Award Nominated Film, ""5 Broken Cameras."" Iyad Burnat: After 24 days of 'investigations' and detention at the Ofer Military Prison,the Zionist Occupation Forces have finally revealed a list of 17 'charges' against my son, Abdul-Khaliq, 17 year’s old. The Ofer Military Court then adjourned until next Wednesday. #FreeChildPrisoners #BDS #ApartheidIsrael"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1424930214299616.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1426429690818109.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1436158276512283.png,"Today is World Day of Peace. Pope Francis' message for the 2018 World Day of Peace is Migrants and Refugee: Men and Women in Search of Peace. ""In a spirit of compassion,"" he said, ""let us embrace all those fleeing from war and hunger or forced by discrimination, persecution, poverty and environmental degradation to leave their homelands."" Photo by Adarsh Kummur, Unsplash"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1460527890722675.png,Hardcore Calabrese
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1466217526810906.png,Who else feels this way?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1470992382998360.png,Y'all too much 😂
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1474438552653743.png,Otha way around 😂
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1479325935499652.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1480172988748280.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1482048415227404.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1482670695163862.png,That's Facts 😂 🦈
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1482673271830271.png,What was home boy thinking?😂
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1485846061464034.png,Time to start planning
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1499820473472660.png,"The long term consequences of terrible parenting know no bounds. If you aren’t parenting well, ask for help."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1509695039151479.png,Join us at Coffee Hour this morning at LaunchPad Children's Museum...
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1514181755301855.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1514191905375485.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1518264958268776.png,Community control of the police now!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1527196684062986.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1528118870577135.png,One step to making things better would be universal healthcare. Sign here to help: https://actionsprout.io/F8A867:=:https://www.actionsprout.com/F8A867
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1529524003796636.png,Immediate Job Opening at Diocesan Migrant & Refugee Services
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1534025649986457.png,Don't you want Congress to deny Trump's demand for $18 billion to build his stupid wall?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1535223303200025.png,"Want to ban this dangerous chemical, before it's too late? Sign this: https://actionsprout.io/E93AE5:=:https://www.actionsprout.com/E93AE5"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1537399906348077.png,Just about covers it...
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1540268959362126.png,Are you fed up with Trump's racism? Sign this: https://actionsprout.io/BB9ABC:=:https://www.actionsprout.com/BB9ABC
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1540280339360988.png,Are you fed up with having this raving bigot as a president? Sign this: https://actionsprout.io/BB9ABC:=:https://www.actionsprout.com/BB9ABC
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1540836999394195.png,"You don't have to still the carols, though. :-)"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1543424432379912.png,Don't you agree with President JFK?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1543553295765169.png,The 25th Amendment does not apply... The 25th Amendment does not apply... The 25th Amendment does not apply... The 25th Amendment does not apply...
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1543776625678026.png,"Listen up, Trump fans - it's time we had a heart to heart..."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1543874439001578.png,Is this hypocrisy disgusting or what?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1544243068964107.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1546177622144907.png,Laundry day looks like this.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1546942758676517.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1547738128635439.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1552720241475015.png,1 gotta go!!! Big Ced #flyguywiththebowties Ced
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1553571061423738.png,#LongestJourney #HeadToHeart 💖✨💃 Margaret Life's a Dance #LifesaDance #Margaret_B_Moss #WUVIP
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1557592204339728.png,Ali was something. A baaaaaad man.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1560376067343109.png,I'm embarrassed to be an American every day that this idiot remains in office. ~ Amy R
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1561171277264297.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1561677043880387.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1561980970553971.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1562352363813662.png,"Grow food and grass, yeah, the medicinal one. #permaculture #motherjoneslives #systemchange"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1567243820069190.png,This is appalling!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1567243823402523.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1571151576337806.png,TODAY is the day! #TIMESUP #WhyWeWearBlack Times Up Now
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1572241502824558.png,Brrrrrr
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1574545749249194.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1576483395769470.png,It's go time. You in?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1579177052136115.png,"Cool Ranch, not private prisons! (Bryan)"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/158592014765961.png,California's newest addition.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1591000587634534.png,"Elizabeth Warren rebukes Trump with Tweet that says. ""I believe in science and global warming is real"". Really Pocahontas? I guess you DONT believe in genealogy!"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1593172880776230.png,"Donald J. Trump: ""North Korean Leaders Kim Jung Un just stated the ""Nuclear Button is on his desk at all times."" Will someone from his depleted and food starved regime please inform him that I too have a Nuclear Button, but it is much bigger & more powerful one than his, and my Button works!"" U.S. Democratic Soc.: (responding to Trump) ""This is what your government looks like on Dementia."""
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1593331830748802.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1594267827333289.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1603071313121272.png,This may be a good system to implement.
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1603555599724237.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1605551949493676.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1610116695750268.png,This
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1616119031757350.png,#GOP #POS
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1622186601153324.png,So true!
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1624773400948498.png,"This is true. It is how the dandelion became an enemy. It is how lead toxic artificial turf got popular. It is how bee populations became dangerously low. It is how Monsanto, sells you Round Up, the most damaging and widely used pesticide on our planet."
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1628724793874382.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1632589503456428.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1634677369948596.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1635349703214696.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1638873956150729.png,This sh*t tho...
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1638995449472661.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1644779275588925.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1645838002125750.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1645971038774751.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1648527651860790.png,"North America - we can't wait to start our party again with you! Tell you friends, family and co-workers, tickets are available at pmjtour.com"
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1650195691669901.png,
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1651457328266789.png,Did y’all know ?
2018,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2018/1653461548084394.png,
